chunk_id,question,answer,n_sentences,sentences,sentences_join
G00146101-02-Squam-Doble-Fluor-web#3750,¿SQUAM Doble Flúor es un producto indicado para la higiene bucal diaria e intensa?,Sí,4,"['SQUAM® Doble Flúor está destinado como protector contra las caries.', 'SQUAM® Doble Flúor utilizado en el cepillado diario, neutraliza los factores que provocan la desmineralización del esmalte dental, sin irritar los tejidos blandos y evitando el desarrollo de bacterias cariogénicas.', 'SQUAM® Doble Flúor le ofrece: Máxima protección anticaries, evitando la acumulación de la placa bacteriana, favoreciendo la remineralización y protegiendo el esmalte dental.', 'SQUAM® Doble Flúor es un producto indicado para la higiene bucal diaria e intensa.']","SQUAM® Doble Flúor está destinado como protector contra las caries. || SQUAM® Doble Flúor utilizado en el cepillado diario, neutraliza los factores que provocan la desmineralización del esmalte dental, sin irritar los tejidos blandos y evitando el desarrollo de bacterias cariogénicas. || SQUAM® Doble Flúor le ofrece: Máxima protección anticaries, evitando la acumulación de la placa bacteriana, favoreciendo la remineralización y protegiendo el esmalte dental. || SQUAM® Doble Flúor es un producto indicado para la higiene bucal diaria e intensa."
G00152103-05-Stribild_web#3800,¿Qué código ATC tiene el medicamento STRIBILD?,J05AR09,1,['CÓDIGO ATC: J05AR09'],CÓDIGO ATC: J05AR09
G00152103-05-Stribild_web#3850,¿Cuántas veces al día se debe tomar naloxona según el prospecto?,4-6 veces por día,3,"['4-6 una vez por día', '150 una vez por día', '150 una vez por día']",4-6 una vez por día || 150 una vez por día || 150 una vez por día
G00152103-05-Stribild_web#3900,¿Se observaron malformaciones en ratas preñadas al administrar cobicistat a dosis de hasta 125 mg/kg/día?,No se observaron malformaciones al administrar dosis de hasta 125 mg/kg/día.,2,"['Se administró cobicistat por vía oral a ratas preñadas en dosis de 0, 25, 50 y 125 mg/kg/día los días 6 a 17 de gestación.', 'Se observaron aumentos en la pérdida de la preñez con posterioridad a la implantación y reducciones en el peso fetal al administrar la dosis de 125 mg/kg/día que provoca toxicidad materna. No se observaron malformaciones al administrar dosis de hasta 125 mg/kg/día.']","Se administró cobicistat por vía oral a ratas preñadas en dosis de 0, 25, 50 y 125 mg/kg/día los días 6 a 17 de gestación. || Se observaron aumentos en la pérdida de la preñez con posterioridad a la implantación y reducciones en el peso fetal al administrar la dosis de 125 mg/kg/día que provoca toxicidad materna. No se observaron malformaciones al administrar dosis de hasta 125 mg/kg/día."
G00157803-05-dimeful-web#3950,¿Cuál es la frecuencia del evento adverso rubefacción en pacientes tratados con dimetilfumarato?,Frecuentes (mayor del 10%),4,"['Rubefacción (35%) y síntomas gastrointestinales fueron las reacciones adversas más frecuentes en los pacientes tratados con: dimetilfumarato', 'La rubefacción normalmente se describe como rubefacción o sofocos, pero puede incluir otros síntomas como calor, enrojecimiento, picazón y sensación de quemazón.', 'En general, el 3% de los pacientes tratados con dimetilfumarato interrumpieron el tratamiento debido a la rubefacción.', 'Frecuentes: Rubefacción.']","Rubefacción (35%) y síntomas gastrointestinales fueron las reacciones adversas más frecuentes en los pacientes tratados con: dimetilfumarato || La rubefacción normalmente se describe como rubefacción o sofocos, pero puede incluir otros síntomas como calor, enrojecimiento, picazón y sensación de quemazón. || En general, el 3% de los pacientes tratados con dimetilfumarato interrumpieron el tratamiento debido a la rubefacción. || Frecuentes: Rubefacción."
G00159600-03-PYXIS#4000,¿Cuál es el efecto que puede ocurrir si se administra perampanel en combinación con otros depresores del sistema nervioso central?,Estos efectos pueden observarse asimismo cuando se utiliza perampanel en combinación con otros depresores del sistema nervioso central.,2,"['Estos efectos pueden observarse asimismo cuando se utiliza perampanel en combinación con otros depresores del sistema nervioso central.', 'Asesorar a los pacientes que no manejen ni operen maquinarias hasta que ellos hayan ganado la suficiente experiencia con perampanel para evaluar si la medicación afecta negativamente a estas actividades.']",Estos efectos pueden observarse asimismo cuando se utiliza perampanel en combinación con otros depresores del sistema nervioso central. || Asesorar a los pacientes que no manejen ni operen maquinarias hasta que ellos hayan ganado la suficiente experiencia con perampanel para evaluar si la medicación afecta negativamente a estas actividades.
G00159600-03-PYXIS#4050,¿Cuál es el efecto del perampanel en el clearance aparente en pacientes con insuficiencia renal leve?,El clearance aparente de perampanel disminuyó un 27% en pacientes con insuficiencia renal leve.,2,"['No se ha evaluado formalmente la farmacocinética de perampanel en pacientes con insuficiencia renal.', 'En un análisis farmacocinético poblacional de pacientes con crisis de inicio parcial que recibieron hasta 12 mg/día de perampanel, se observó que el clearance aparente de perampanel disminuyó un 27% en pacientes con insuficiencia renal leve (clearance de creatinina 50-80 mL/min) comparado con pacientes con función renal normal (clearance de creatinina > 80 mL/min), con un incremento correspondiente de la AUC de 37%.']","No se ha evaluado formalmente la farmacocinética de perampanel en pacientes con insuficiencia renal. || En un análisis farmacocinético poblacional de pacientes con crisis de inicio parcial que recibieron hasta 12 mg/día de perampanel, se observó que el clearance aparente de perampanel disminuyó un 27% en pacientes con insuficiencia renal leve (clearance de creatinina 50-80 mL/min) comparado con pacientes con función renal normal (clearance de creatinina > 80 mL/min), con un incremento correspondiente de la AUC de 37%."
G00159600-03-PYXIS#4150,¿Se recomienda un aumento de dosis en pacientes ancianos que toman perampanel?,"Sí, un aumento de dosis con un intervalo de 2 semanas como mínimo.",2,"['En pacientes ancianos se recomienda un aumento de la dosis con un intervalo de 2 semanas como mínimo.', 'Los pacientes ancianos tienen mayor riesgo de padecer caídas comparado con adultos jóvenes o pacientes pediátricos.']",En pacientes ancianos se recomienda un aumento de la dosis con un intervalo de 2 semanas como mínimo. || Los pacientes ancianos tienen mayor riesgo de padecer caídas comparado con adultos jóvenes o pacientes pediátricos.
G00159600-03-PYXIS#4200,¿Cómo se debe tomar perampanel según el prospecto?,Se debe tomar por vía oral una vez al día antes de acostarse.,2,"['Perampanel se debe tomar por vía oral una vez al día antes de acostarse.', 'El tratamiento con Perampanel, en pacientes que no reciben antiepilépticos inductores de enzimas, se debe iniciar con una dosis de 2 mg/día, antes de acostarse.']","Perampanel se debe tomar por vía oral una vez al día antes de acostarse. || El tratamiento con Perampanel, en pacientes que no reciben antiepilépticos inductores de enzimas, se debe iniciar con una dosis de 2 mg/día, antes de acostarse."
G00159600-03-PYXIS#4250,¿El perampanel es un inductor o inhibidor potente del citocromo P450?,No es un inductor o inhibidor potente del citocromo P450,2,"['Perampanel no se considera un inductor o inhibidor potente del citocromo P450 o de las enzimas de UGT.', 'Se espera que los inductores potentes del citocromo P450, como la rifampicina y la hierba de San Juan, reduzcan las concentraciones de perampanel.']","Perampanel no se considera un inductor o inhibidor potente del citocromo P450 o de las enzimas de UGT. || Se espera que los inductores potentes del citocromo P450, como la rifampicina y la hierba de San Juan, reduzcan las concentraciones de perampanel."
G00159600-03-PYXIS#4300,¿El perampanel puede disminuir la eficacia de los anticonceptivos orales que contienen progesterona?,"Sí, especialmente con dosis de 12 mg/día de perampanel.",3,"['Perampanel contiene lactosa; por lo tanto, los pacientes con intolerancia hereditaria a galactosa, insuficiencia de lactasa de Lapp (insuficiencia observada en ciertas poblaciones de Laponia) o malabsorción de glucosa o galactosa no deben tomar este medicamento.', 'El uso de perampanel a dosis de 12 mg/día (pero no con 4 u 8 mg/día) durante 21 días de forma concomitante con un anticonceptivo oral combinado, demostró que disminuye la exposición de levonorgestrel (los valores medios en la Cmáx y el AUC disminuyeron en un 40% cada uno).', 'Por lo tanto, se debe tener en cuenta la posibilidad de una disminución de la eficacia de los anticonceptivos orales que contienen progesterona en las mujeres que necesitan 12 mg/día de perampanel,']","Perampanel contiene lactosa; por lo tanto, los pacientes con intolerancia hereditaria a galactosa, insuficiencia de lactasa de Lapp (insuficiencia observada en ciertas poblaciones de Laponia) o malabsorción de glucosa o galactosa no deben tomar este medicamento. || El uso de perampanel a dosis de 12 mg/día (pero no con 4 u 8 mg/día) durante 21 días de forma concomitante con un anticonceptivo oral combinado, demostró que disminuye la exposición de levonorgestrel (los valores medios en la Cmáx y el AUC disminuyeron en un 40% cada uno). || Por lo tanto, se debe tener en cuenta la posibilidad de una disminución de la eficacia de los anticonceptivos orales que contienen progesterona en las mujeres que necesitan 12 mg/día de perampanel,"
G00159600-03-PYXIS#4350,¿El uso concomitante del felbamato con perampanel reduce las concentraciones de este último?,"Sí, el felbamato puede reducir las concentraciones de perampanel.",1,['Se ha demostrado que felbamato reduce las concentraciones de algunos medicamentos y puede asimismo reducir las concentraciones de perampanel.'],Se ha demostrado que felbamato reduce las concentraciones de algunos medicamentos y puede asimismo reducir las concentraciones de perampanel.
